county.fips,state,year,whitemale,whitefemale,blackmale,blackfemale,other.male,other.female
40151,OK,2012,3095,2887,206,29,,
40153,OK,1992,6080,6418,102,5,,
40153,OK,1996,6012,6328,121,4,,
40153,OK,2000,5936,6258,149,9,442,360
40153,OK,2004,6282,6326,243,9,635,457
40153,OK,2008,6599,6325,291,12,923,631
40153,OK,2012,6613,6298,306,32,1078,736
41001,OR,1992,5423,5704,16,3,,
41001,OR,1996,5722,6061,19,4,,
41001,OR,2000,5749,6121,23,10,213,
41001,OR,2004,5789,6017,28,14,228,
41001,OR,2008,5963,5990,40,14,,241
41001,OR,2012,5918,5894,50,29,,297
41003,OR,1992,23332,23926,224,136,2494,1990
41003,OR,1996,24922,25621,244,175,2687,2356
41003,OR,2000,25004,25774,316,224,2849,2622
41003,OR,2004,26115,26543,347,235,3180,2992
41003,OR,2008,27587,27919,364,270,3548,3467
41003,OR,2012,28450,28866,466,294,4167,4026
41005,OR,1992,95735,103069,448,322,5076,5032
41005,OR,1996,103141,110843,645,484,7061,6910
41005,OR,2000,107000,114982,869,656,9533,8966
41005,OR,2004,111691,120412,1044,832,11770,11596
41005,OR,2008,116547,125332,1190,970,13692,14250
41005,OR,2012,121835,130180,1442,1178,15760,16616
41007,OR,1992,11455,12137,40,26,474,
41007,OR,1996,11825,12550,48,32,604,
41007,OR,2000,11794,12578,68,46,790,744
41007,OR,2004,12116,12804,74,49,953,899
41007,OR,2008,12581,13094,89,66,1130,1116
41007,OR,2012,12950,13386,117,100,1247,1249
41009,OR,1992,12820,13043,16,2,,
41009,OR,1996,13825,14027,21,3,,
41009,OR,2000,14577,14806,43,32,556,682
41009,OR,2004,15537,15783,69,48,758,829
41009,OR,2008,16778,16997,86,65,929,1049
41009,OR,2012,16963,17307,120,101,1065,1216
41011,OR,1992,21008,22235,65,10,991,1075
41011,OR,1996,21574,23051,71,14,1172,1263
41011,OR,2000,21385,22985,91,41,1366,1446
41011,OR,2004,21964,23282,124,57,1546,1702
41011,OR,2008,22257,23254,125,74,1789,1938
41011,OR,2012,22256,23158,164,101,2015,2135
41013,OR,1992,5053,5318,,1,,
41013,OR,1996,5685,5962,,1,,
41013,OR,2000,6296,6630,2,7,,
41013,OR,2004,6957,7305,7,12,,
41013,OR,2008,7353,7761,17,15,623,553
41013,OR,2012,7261,7585,27,25,585,586
41015,OR,1992,7306,7585,10,6,,
41015,OR,1996,7701,8093,11,6,,
41015,OR,2000,7669,8150,20,13,,
41015,OR,2004,8139,8700,31,17,,
41015,OR,2008,8165,8673,35,23,594,669
41015,OR,2012,8194,8738,51,29,663,720
41017,OR,1992,28624,29807,30,9,904,1000
41017,OR,1996,33839,35121,52,16,1318,1437
41017,OR,2000,39677,41046,98,52,1940,2011
41017,OR,2004,45454,47317,195,120,2816,2927
41017,OR,2008,52464,54861,244,158,4160,4420
41017,OR,2012,54724,57737,315,210,4595,5030
41019,OR,1992,31756,33657,45,23,,
41019,OR,1996,33382,35554,55,33,,
41019,OR,2000,33916,36201,90,63,1729,1849
41019,OR,2004,35692,37748,114,81,2061,2260
41019,OR,2008,37286,39327,163,100,2462,2688
41019,OR,2012,37736,39712,218,128,2764,3029
41021,OR,1992,595,636,,,,
41021,OR,1996,653,703,,,,
41021,OR,2000,672,719,1,2,,
41021,OR,2004,663,721,1,3,,
41021,OR,2008,700,714,2,3,,
41021,OR,2012,722,718,3,4,,
41023,OR,1992,2707,2723,,2,,
41023,OR,1996,2762,2836,,2,,
41023,OR,2000,2686,2809,4,4,,
41023,OR,2004,2698,2722,4,4,,
41023,OR,2008,2727,2754,11,2,,
41023,OR,2012,2756,2777,23,14,,135
41025,OR,1992,2300,2327,,,,
41025,OR,1996,2408,2432,,,,
41025,OR,2000,2543,2558,6,,,
41025,OR,2004,2478,2483,7,1,,
41025,OR,2008,2532,2551,9,6,176,
41025,OR,2012,2514,2533,19,17,205,223
41027,OR,1992,4868,5267,12,5,1331,765
41027,OR,1996,5173,5682,20,8,1583,1043
41027,OR,2000,5202,5758,35,23,1839,1370
41027,OR,2004,5264,5791,41,26,1918,1536
41027,OR,2008,5468,5946,31,22,2147,1773
41027,OR,2012,5655,6120,49,46,2384,2046
41029,OR,1992,50440,55239,141,60,3120,2904
41029,OR,1996,55049,60732,228,101,3962,3760
41029,OR,2000,58036,64382,373,161,4877,4667
41029,OR,2004,61634,67710,524,246,6236,6122
41029,OR,2008,64316,70413,678,326,7566,7601
41029,OR,2012,65942,72382,808,410,8952,8914
41031,OR,1992,3731,3862,8,1,,
41031,OR,1996,4317,4473,18,2,,
41031,OR,2000,4663,4831,26,13,1818,1635
41031,OR,2004,5077,4923,42,13,2088,1955
41031,OR,2008,5707,5257,71,21,2332,2193
41031,OR,2012,5713,5317,101,44,2433,2330
41033,OR,1992,21933,24254,39,27,,
41033,OR,1996,24213,26711,59,38,,
41033,OR,2000,25423,28029,88,71,1444,1557
41033,OR,2004,26934,29570,128,90,1767,1947
41033,OR,2008,27904,30623,136,104,2122,2336
41033,OR,2012,28395,31008,165,131,2388,2501
41035,OR,1992,18626,19149,145,80,1693,1646
41035,OR,1996,19523,20161,143,101,2025,2006
41035,OR,2000,19904,20733,167,118,2399,2367
41035,OR,2004,20466,21228,183,140,2678,2626
41035,OR,2008,21092,21979,192,132,3093,3019
41035,OR,2012,20983,21854,218,149,3441,3339
41037,OR,1992,2429,2468,2,,,
41037,OR,1996,2503,2564,2,,,
41037,OR,2000,2510,2571,5,,,
41037,OR,2004,2751,2632,12,,196,
41037,OR,2008,2975,2736,30,3,,219
41037,OR,2012,3018,2600,42,5,269,256
41039,OR,1992,95573,103748,751,489,5384,5634
41039,OR,1996,102036,109537,957,631,6852,7103
41039,OR,2000,106368,112956,1169,747,8552,8658
41039,OR,2004,109727,116731,1299,919,10128,10400
41039,OR,2008,115210,122216,1621,1053,11973,12569
41039,OR,2012,117436,125145,1777,1237,13662,14564
41041,OR,1992,13863,15439,18,13,,
41041,OR,1996,15034,16862,28,24,,
41041,OR,2000,14658,16571,53,38,1314,1235
41041,OR,2004,15111,16760,62,43,1568,1531
41041,OR,2008,15623,17288,83,54,1781,1858
41041,OR,2012,15798,17424,140,69,1924,2030
41043,OR,1992,30765,32884,60,38,1292,1309
41043,OR,1996,32801,35014,84,48,1666,1641
41043,OR,2000,33434,35730,129,70,2114,1975
41043,OR,2004,34815,37067,184,91,2576,2453
41043,OR,2008,37112,39568,232,117,3296,3254
41043,OR,2012,38655,41068,295,172,3850,3726
41045,OR,1992,7278,7564,87,7,1978,1704
41045,OR,1996,8234,7759,170,7,2382,1994
41045,OR,2000,8863,7586,306,19,2811,2242
41045,OR,2004,8756,7373,294,26,3105,2440
41045,OR,2008,8682,7366,297,40,3352,2587
41045,OR,2012,8351,7032,294,48,3535,2773
41047,OR,1992,72173,79282,980,387,10054,7536
41047,OR,1996,76539,83464,1069,477,14168,10771
41047,OR,2000,78241,84747,1176,551,19286,14510
41047,OR,2004,80289,86381,1448,661,22532,18122
41047,OR,2008,80856,87746,1513,787,25128,21981
41047,OR,2012,82723,89288,1748,878,27784,25770
41049,OR,1992,2413,2481,1,,,
41049,OR,1996,2641,2695,1,,,
41049,OR,2000,2893,2892,6,4,825,659
41049,OR,2004,2912,2899,9,3,996,773
41049,OR,2008,2747,2800,16,4,1093,892
41049,OR,2012,2740,2787,31,21,1222,1005
41051,OR,1992,185526,202892,10863,11524,20284,19172
41051,OR,1996,192834,207707,12054,12850,26917,25068
41051,OR,2000,195459,208439,12820,13303,35053,31299
41051,OR,2004,197843,211106,13290,13773,39144,37106
41051,OR,2008,209245,220839,14453,14818,44102,43916
41051,OR,2012,222994,234295,15768,15894,50326,51021
41053,OR,1992,15958,18264,63,37,1376,
41053,OR,1996,17427,19961,72,47,1795,
41053,OR,2000,18547,21250,105,62,2345,2070
41053,OR,2004,19638,22182,167,96,2764,2544
41053,OR,2008,21847,24369,203,119,3426,3384
41053,OR,2012,22287,24783,259,162,3876,3816
41055,OR,1992,689,680,,,,
41055,OR,1996,688,679,,,,
41055,OR,2000,659,647,,,,
41055,OR,2004,613,590,,,,
41055,OR,2008,643,638,1,1,,
41055,OR,2012,640,630,4,2,,
41057,OR,1992,7797,8307,13,4,,
41057,OR,1996,8429,8872,15,4,,
41057,OR,2000,8460,8810,28,10,546,474
41057,OR,2004,8727,8965,30,11,667,601
41057,OR,2008,8902,9122,38,17,761,691
41057,OR,2012,8938,9157,71,33,846,834
41059,OR,1992,18586,19148,219,51,2709,2067
41059,OR,1996,19592,19771,269,71,3399,2782
41059,OR,2000,20374,20199,334,103,4328,3664
41059,OR,2004,20960,20291,408,107,5354,4442
41059,OR,2008,20810,19868,424,98,6127,5103
41059,OR,2012,21087,19879,451,98,7247,6076
41061,OR,1992,7735,8336,42,15,253,
41061,OR,1996,8074,8758,50,15,295,
41061,OR,2000,8024,8726,56,25,346,358
41061,OR,2004,8157,8817,58,27,426,457
41061,OR,2008,8514,9110,65,29,470,542
41061,OR,2012,8647,9222,80,41,590,605
41063,OR,1992,2532,2587,,,,
41063,OR,1996,2647,2734,,,,
41063,OR,2000,2562,2652,3,,,
41063,OR,2004,2558,2618,4,1,,
41063,OR,2008,2624,2701,8,10,,
41063,OR,2012,2576,2691,15,15,,
41065,OR,1992,6908,7714,19,5,,
41065,OR,1996,7172,7871,18,7,,
41065,OR,2000,7346,7921,33,18,1014,892
41065,OR,2004,7311,7888,35,22,1157,1126
41065,OR,2008,7495,7932,42,27,1478,1379
41065,OR,2012,7599,8127,67,50,1674,1603
41067,OR,1992,103662,114203,915,607,12428,11131
41067,OR,1996,115923,126177,1472,981,19670,17602
41067,OR,2000,123798,133766,2164,1425,29665,25910
41067,OR,2004,128991,140360,2706,2016,35358,32672
41067,OR,2008,135213,148089,3556,2638,40592,40573
41067,OR,2012,142507,154474,4286,3252,46531,47881
41069,OR,1992,537,542,,,,
41069,OR,1996,606,629,,,,
41069,OR,2000,559,571,1,,,
41069,OR,2004,523,560,1,,,
41069,OR,2008,529,560,,,,
41069,OR,2012,529,554,1,4,,
41071,OR,1992,21098,22342,274,29,2342,1481
41071,OR,1996,23653,24878,353,38,3131,2095
41071,OR,2000,25305,26520,477,57,4035,2781
41071,OR,2004,26283,27787,467,94,4812,3427
41071,OR,2008,28364,30218,495,130,5673,4331
41071,OR,2012,29241,31463,521,181,6358,5013
42001,PA,1992,27242,29779,306,263,625,
42001,PA,1996,28574,31193,325,295,855,
42001,PA,2000,30161,32732,365,336,1224,989
42001,PA,2004,32285,34658,501,450,1600,1321
42001,PA,2008,33691,36004,592,504,2008,1735
42001,PA,2012,34515,36852,602,506,2308,1944
42003,PA,1992,413667,485826,43802,58322,9263,9171
42003,PA,1996,399861,467242,44040,59390,11292,10792
42003,PA,2000,387249,447244,44974,60149,13316,12920
42003,PA,2004,379573,431398,45789,60623,16350,15932
42003,PA,2008,373350,419375,47473,61999,18767,18749
42003,PA,2012,379421,418886,50547,64334,22788,22611
42005,PA,1992,25343,28397,208,199,,
42005,PA,1996,25482,28294,216,189,,
42005,PA,2000,25430,27822,240,187,,168
42005,PA,2004,25648,27620,263,183,,181
42005,PA,2008,25555,27014,261,188,,185
42005,PA,2012,25675,26779,262,186,198,247
42007,PA,1992,61377,70205,2981,3834,,
42007,PA,1996,60934,69574,3099,3945,,
42007,PA,2000,59520,67534,3182,3986,591,719
42007,PA,2004,58866,66077,3289,3967,691,846
42007,PA,2008,57801,64361,3420,3987,814,1000
42007,PA,2012,58200,64330,3561,4067,976,1160
42009,PA,1992,16833,18221,64,46,,
42009,PA,1996,17302,18584,63,50,,
42009,PA,2000,17786,18861,60,67,,160
42009,PA,2004,17865,18896,83,66,,
42009,PA,2008,18173,19044,120,67,195,195
42009,PA,2012,18273,18940,138,98,229,224
42011,PA,1992,111468,124146,3092,3177,6581,6184
42011,PA,1996,112990,125198,3676,3619,8854,8411
42011,PA,2000,114458,125488,4265,4075,11759,11314
42011,PA,2004,117157,126952,4816,4644,14642,14831
42011,PA,2008,118207,127826,5603,5464,18741,19821
42011,PA,2012,118314,127227,6096,5972,22637,23784
42013,PA,1992,43341,51173,369,339,,
42013,PA,1996,43781,50985,456,359,,
42013,PA,2000,43733,50056,576,390,387,
42013,PA,2004,43748,49464,683,462,531,
42013,PA,2008,43962,49046,784,526,652,635
42013,PA,2012,44875,49378,886,635,772,739
42015,PA,1992,20572,22793,58,37,,
42015,PA,1996,21023,23166,64,47,,
42015,PA,2000,21303,23289,78,60,257,291
42015,PA,2004,21611,23290,99,66,322,
42015,PA,2008,21970,23474,103,74,362,425
42015,PA,2012,22629,23626,147,109,458,470
42017,PA,1992,181400,194166,4887,5499,6337,6525
42017,PA,1996,187100,201797,5474,6175,8109,8030
42017,PA,2000,192102,207407,6019,6810,9958,9751
42017,PA,2004,196371,211890,6570,7347,13239,13149
42017,PA,2008,199484,214788,6990,7968,16615,16534
42017,PA,2012,201462,216719,7577,8709,19212,19312
42019,PA,1992,53199,58176,305,252,,
42019,PA,1996,56830,62343,368,297,,
42019,PA,2000,59313,64913,450,348,727,777
42019,PA,2004,61324,66246,593,424,957,1035
42019,PA,2008,63407,67919,695,516,1185,1271
42019,PA,2012,65606,69519,826,609,1455,1530
42021,PA,1992,54575,62293,1543,1118,,527
42021,PA,1996,53727,60967,1867,1150,,561
42021,PA,2000,52247,58826,1970,1157,921,605
42021,PA,2004,51323,56848,2211,1228,1059,698
42021,PA,2008,50734,55066,2375,1317,1170,813
42021,PA,2012,50140,53701,2540,1412,1272,914
42023,PA,1992,2033,2269,2,,,
42023,PA,1996,2101,2290,2,,,
42023,PA,2000,2091,2220,6,7,,
42023,PA,2004,2012,2154,6,6,,
42023,PA,2008,1954,2039,5,6,,
42023,PA,2012,1915,1963,9,14,,
42025,PA,1992,20366,22620,37,35,,234
42025,PA,1996,20688,22872,67,51,,284
42025,PA,2000,20857,22780,115,95,339,355
42025,PA,2004,21813,23406,206,182,502,534
42025,PA,2008,23134,24601,294,280,710,704
42025,PA,2012,23448,24603,380,337,890,885
42027,PA,1992,45962,43399,1562,784,2517,
42027,PA,1996,46874,45072,1741,843,3031,
42027,PA,2000,47075,45787,1894,988,3500,2886
42027,PA,2004,50096,47959,2127,1184,4309,3411
42027,PA,2008,52928,50094,2288,1351,4799,3931
42027,PA,2012,54737,51472,2584,1470,5398,4286
42029,PA,1992,120838,131393,7694,8534,5435,4220
42029,PA,1996,125252,136713,8104,9012,7140,5600
42029,PA,2000,131589,143751,8685,9626,9369,7461
42029,PA,2004,138133,150393,9096,10096,12291,10543
42029,PA,2008,144639,157329,9888,11002,16284,14497
42029,PA,2012,149049,161324,10596,11365,19302,17569
42031,PA,1992,14192,15656,82,61,,
42031,PA,1996,14323,15720,96,68,,
42031,PA,2000,14368,15702,121,88,,
42031,PA,2004,14230,15318,110,103,,
42031,PA,2008,14307,15282,132,133,149,
42031,PA,2012,14274,15302,185,99,173,234
42033,PA,1992,26696,30229,78,60,,
42033,PA,1996,28635,31246,315,68,,
42033,PA,2000,29288,31492,998,60,391,220
42033,PA,2004,29173,30774,1102,76,882,266
42033,PA,2008,29463,30438,1495,111,1557,293
42033,PA,2012,29664,30290,1659,144,1947,401
42035,PA,1992,12653,14335,79,40,,
42035,PA,1996,12896,14367,70,31,,
42035,PA,2000,13199,14473,82,49,,
42035,PA,2004,13349,14381,156,87,,
42035,PA,2008,13552,14521,239,124,225,
42035,PA,2012,13776,14736,280,192,279,274
42037,PA,1992,21679,24723,129,91,,
42037,PA,1996,21922,24870,155,104,,
42037,PA,2000,21783,24606,202,122,353,331
42037,PA,2004,22268,24918,275,228,473,488
42037,PA,2008,22854,25407,356,321,590,574
42037,PA,2012,23194,25561,407,360,738,780
42039,PA,1992,28652,31914,294,377,,
42039,PA,1996,29744,32835,352,500,,
42039,PA,2000,30201,33233,354,627,,387
42039,PA,2004,30481,33187,391,666,322,434
42039,PA,2008,30674,33137,427,721,365,478
42039,PA,2012,30795,32853,434,742,392,572
42041,PA,1992,68345,75736,1850,853,1482,1558
42041,PA,1996,70284,78039,2282,961,1889,1861
42041,PA,2000,71574,79250,2747,1072,2422,2206
42041,PA,2004,73816,80999,3006,1347,3296,3156
42041,PA,2008,77142,84030,3400,1702,4304,4198
42041,PA,2012,79643,85793,3872,2084,5549,5218
42043,PA,1992,70291,79493,10798,13237,3047,3092
42043,PA,1996,70248,79585,11755,14274,3986,3960
42043,PA,2000,69399,78306,12620,15096,5017,4983
42043,PA,2004,69759,77891,13192,15643,6389,6489
42043,PA,2008,71169,78495,14116,16794,7913,8258
42043,PA,2012,71769,78563,14996,17644,9397,9950
42045,PA,1992,162764,187037,18687,24166,5879,6258
42045,PA,1996,157274,181256,20768,26813,7531,7806
42045,PA,2000,152205,174702,22761,29297,9218,9627
42045,PA,2004,148303,167475,25993,33887,11506,11976
42045,PA,2008,145780,162692,29690,39070,13737,14441
42045,PA,2012,145001,160064,33109,42825,15983,16843
42047,PA,1992,12320,13145,13,1,,
42047,PA,1996,12572,13355,11,1,,
42047,PA,2000,12468,13158,22,11,85,
42047,PA,2004,12279,12913,25,16,,
42047,PA,2008,12072,12524,28,30,92,
42047,PA,2012,11937,12241,57,46,109,132
42049,PA,1992,87701,98221,3891,4520,1693,1537
42049,PA,1996,88438,98500,4704,4808,2158,1945
42049,PA,2000,87979,97394,5330,5065,2633,2402
42049,PA,2004,88074,96378,5712,5388,3119,2918
42049,PA,2008,88529,96214,6287,5781,3639,3555
42049,PA,2012,89834,96814,6946,6299,4319,4221
42051,PA,1992,48388,56285,1422,1915,,
42051,PA,1996,49391,57092,1495,1950,,
42051,PA,2000,49841,56979,1593,1945,350,409
42051,PA,2004,49121,55126,2197,1967,508,464
42051,PA,2008,48257,52883,2674,2048,631,515
42051,PA,2012,47830,51843,2869,1977,783,548
42053,PA,1992,1793,1850,,,,
42053,PA,1996,1795,1832,,,,
42053,PA,2000,1831,1834,40,2,,
42053,PA,2004,2270,2020,467,2,,
42053,PA,2008,2774,2037,1106,5,311,
42053,PA,2012,2971,2151,1262,8,359,
42055,PA,1992,41581,45914,917,872,540,643
42055,PA,1996,42496,46872,961,886,715,757
42055,PA,2000,43573,47818,1022,896,983,948
42055,PA,2004,45276,49592,1111,1062,1452,1425
42055,PA,2008,48292,52695,1450,1267,2122,1992
42055,PA,2012,49810,54303,1748,1469,2603,2563
42057,PA,1992,4889,5076,19,26,,
42057,PA,1996,5003,5159,25,27,,
42057,PA,2000,5097,5249,31,32,,
42057,PA,2004,5240,5268,37,39,,
42057,PA,2008,5390,5458,44,50,,
42057,PA,2012,5469,5469,69,66,,
42059,PA,1992,13110,14719,113,94,,
42059,PA,1996,13939,15188,481,131,,
42059,PA,2000,14002,14642,1408,70,292,113
42059,PA,2004,13846,14350,1253,77,301,
42059,PA,2008,13877,14269,1181,78,347,134
42059,PA,2012,13811,14030,1101,98,368,158
42061,PA,1992,15345,15487,1724,152,,
42061,PA,1996,15565,15953,1930,149,,
42061,PA,2000,15656,16074,1973,150,,115
42061,PA,2004,15866,16035,2043,164,452,137
42061,PA,2008,16147,15967,2068,161,528,176
42061,PA,2012,16364,16256,2160,187,603,194
42063,PA,1992,30443,33374,357,367,,394
42063,PA,1996,30750,33828,413,394,,401
42063,PA,2000,30593,33621,473,444,,428
42063,PA,2004,30859,33004,699,486,533,495
42063,PA,2008,31027,32517,923,537,609,548
42063,PA,2012,31554,32433,1110,550,797,721
42065,PA,1992,15728,17611,19,9,,
42065,PA,1996,16050,17718,11,10,,
42065,PA,2000,16082,17474,11,15,109,120
42065,PA,2004,16272,17301,16,24,129,146
42065,PA,2008,16384,17264,47,39,,146
42065,PA,2012,16510,17228,81,60,,179
42067,PA,1992,7332,7793,8,6,,
42067,PA,1996,7671,8115,9,7,,
42067,PA,2000,7963,8295,17,16,151,141
42067,PA,2004,8334,8597,24,18,172,150
42067,PA,2008,8584,8884,45,29,182,174
42067,PA,2012,8941,9191,65,39,231,212
42069,PA,1992,73732,88659,565,450,,916
42069,PA,1996,72835,87233,753,552,,1160
42069,PA,2000,71262,84562,991,658,1499,1519
42069,PA,2004,70975,82671,1306,858,2362,2541
42069,PA,2008,71122,81179,1746,1258,3766,3959
42069,PA,2012,71158,80027,2046,1487,4943,5218
42071,PA,1992,136805,151652,2932,2933,6363,6529
42071,PA,1996,141154,156354,3440,3344,8004,8205
42071,PA,2000,144841,159830,3976,3809,9845,10186
42071,PA,2004,149777,164313,4662,4463,12020,12670
42071,PA,2008,155646,170228,5561,5193,14938,15789
42071,PA,2012,159611,174056,6409,5776,18064,18981
42073,PA,1992,31907,37231,788,983,,211
42073,PA,1996,31676,36813,867,1045,,233
42073,PA,2000,31367,36163,938,1106,236,292
42073,PA,2004,31434,35543,1012,1159,295,382
42073,PA,2008,31303,35122,1076,1195,356,421
42073,PA,2012,31113,34414,1170,1207,401,497
42075,PA,1992,39022,43108,300,163,1140,1241
42075,PA,1996,39457,43657,394,228,1526,1636
42075,PA,2000,39744,43904,543,308,2040,2126
42075,PA,2004,40923,44872,676,421,2614,2834
42075,PA,2008,42676,46318,845,562,3466,3765
42075,PA,2012,42976,46848,993,694,4574,4966
42077,PA,1992,96386,109259,2237,2064,6131,6530
42077,PA,1996,95007,107926,2725,2501,8325,8778
42077,PA,2000,93999,106646,3267,3052,11060,11712
42077,PA,2004,94550,106187,4181,3970,14709,16086
42077,PA,2008,94684,105726,5389,5387,19896,21762
42077,PA,2012,94206,104503,6424,6446,25127,26849
42079,PA,1992,113120,133296,2304,681,1500,1216
42079,PA,1996,111957,130479,2575,794,1713,1462
42079,PA,2000,109778,126087,2806,914,2039,1766
42079,PA,2004,108350,122204,3267,1290,3467,3335
42079,PA,2008,107548,119180,4016,1968,6043,6144
42079,PA,2012,106965,116727,4760,2507,9030,8906
42081,PA,1992,40044,44867,1005,1202,435,428
42081,PA,1996,40198,44557,1299,1363,421,484
42081,PA,2000,39977,43743,1611,1680,459,564
42081,PA,2004,40126,43473,1559,1750,573,668
42081,PA,2008,39669,42970,1562,1852,620,774
42081,PA,2012,40747,43318,1707,2053,833,948
42083,PA,1992,16006,17605,495,21,518,
42083,PA,1996,15965,17434,675,28,436,
42083,PA,2000,15572,16811,778,27,424,
42083,PA,2004,15354,16347,807,39,515,
42083,PA,2008,15259,16058,897,55,,201
42083,PA,2012,15237,15869,952,79,,252
42085,PA,1992,40082,44936,1853,1946,,333
42085,PA,1996,39951,44652,1908,2028,,391
42085,PA,2000,39585,43914,1914,2089,460,468
42085,PA,2004,39705,43527,2069,2091,546,563
42085,PA,2008,39322,42729,2257,2125,633,
42085,PA,2012,39327,42582,2351,2188,757,
42087,PA,1992,15662,17930,53,27,,
42087,PA,1996,15786,17889,61,35,,
42087,PA,2000,15881,17783,82,43,,145
42087,PA,2004,16016,17657,96,53,,181
42087,PA,2008,16249,17752,109,75,,
42087,PA,2012,16557,17898,141,101,,
42089,PA,1992,34725,37114,869,698,1086,1258
42089,PA,1996,39026,41510,1535,1404,1831,2118
42089,PA,2000,41983,44362,2591,2666,3064,3473
42089,PA,2004,44810,46663,4555,4799,5180,5832
42089,PA,2008,45570,47272,6180,6747,7095,8028
42089,PA,2012,45339,46909,7072,7674,8381,9396
42091,PA,1992,220584,250370,14916,14991,9715,9888
42091,PA,1996,223727,253881,16923,17603,12815,12908
42091,PA,2000,226322,254814,19331,20404,16584,16649
42091,PA,2004,228940,256410,21081,22521,22199,21644
42091,PA,2008,229457,255894,22400,24730,27671,27316
42091,PA,2012,232945,257923,24937,27365,32640,32742
42093,PA,1992,6019,7157,34,8,,
42093,PA,1996,6018,7150,30,16,,
42093,PA,2000,6006,7071,33,30,,
42093,PA,2004,6130,7070,47,37,148,170
42093,PA,2008,6132,7127,63,51,173,210
42093,PA,2012,6256,7197,95,66,272,309
42095,PA,1992,82529,91082,1686,1683,4571,4673
42095,PA,1996,83717,92659,1981,1990,5483,5632
42095,PA,2000,85137,93880,2366,2304,6548,6759
42095,PA,2004,88346,96387,3008,3014,8433,8763
42095,PA,2008,90395,98374,4162,4208,10981,11576
42095,PA,2012,90853,98312,4872,5043,13176,13801
42097,PA,1992,33115,38533,158,79,,244
42097,PA,1996,33615,38165,440,105,,281
42097,PA,2000,33088,36972,1033,126,486,359
42097,PA,2004,33203,36166,1138,154,634,500
42097,PA,2008,33636,35998,1208,200,809,669
42097,PA,2012,34075,35913,1458,268,1029,881
42099,PA,1992,14451,15104,28,7,,
42099,PA,1996,14951,15584,27,13,,
42099,PA,2000,15309,15824,32,31,,136
42099,PA,2004,15684,16208,54,38,154,189
42099,PA,2008,16306,16560,95,57,210,235
42099,PA,2012,16621,16980,132,89,267,311
42101,PA,1992,284433,335522,185208,247506,45035,47800
42101,PA,1996,259604,303111,183485,250638,53761,56699
42101,PA,2000,239797,276836,183090,253298,62772,67078
42101,PA,2004,226952,255556,187417,255390,73949,79365
42101,PA,2008,223301,244540,191997,257906,87102,92910
42101,PA,2012,227480,245646,201838,267200,102629,109819
42103,PA,1992,11223,11805,181,125,,
42103,PA,1996,13320,13882,302,268,,
42103,PA,2000,14982,15461,519,503,809,839
42103,PA,2004,16643,16967,749,760,1186,1287
42103,PA,2008,18130,18442,1006,1048,1585,1919
42103,PA,2012,18393,18632,1115,1124,1949,2134
42105,PA,1992,5655,6272,15,4,,
42105,PA,1996,5943,6452,9,5,,
42105,PA,2000,6229,6560,20,19,,
42105,PA,2004,6327,6574,20,19,,
42105,PA,2008,6328,6570,25,15,,
42105,PA,2012,6496,6637,45,33,,
42107,PA,1992,54485,60837,1177,129,696,
42107,PA,1996,54220,59803,2036,162,957,
42107,PA,2000,53105,57934,2509,215,1229,529
42107,PA,2004,52451,56176,2708,264,1504,756
42107,PA,2008,52934,55853,2901,340,1862,1085
42107,PA,2012,53040,55019,3185,476,2246,1414
42109,PA,1992,12632,13626,76,47,,
42109,PA,1996,12876,13888,92,58,,
42109,PA,2000,12764,13783,116,72,,
42109,PA,2004,13181,14025,115,77,207,
42109,PA,2008,13616,14419,109,93,211,260
42109,PA,2012,13846,14633,132,128,304,364
42111,PA,1992,27103,30248,79,25,,
42111,PA,1996,28162,30605,297,23,,
42111,PA,2000,28378,30238,1174,28,,
42111,PA,2004,28823,29832,1513,32,510,
42111,PA,2008,29024,29247,1654,43,585,249
42111,PA,2012,29201,29036,1884,73,672,307
42113,PA,1992,2213,2356,11,2,,
42113,PA,1996,2314,2428,9,4,,
42113,PA,2000,2424,2480,12,9,,
42113,PA,2004,2492,2501,29,10,,
42113,PA,2008,2544,2479,43,16,,
42113,PA,2012,2599,2529,67,21,,
42115,PA,1992,14029,14905,37,18,,
42115,PA,1996,14443,15296,42,19,,
42115,PA,2000,14701,15440,48,35,134,
42115,PA,2004,15312,15890,52,42,180,177
42115,PA,2008,15987,16236,70,53,233,215
42115,PA,2012,16129,16219,105,68,324,275
42117,PA,1992,13987,15212,70,55,,
42117,PA,1996,14076,15179,72,55,,
42117,PA,2000,14279,15249,87,65,,
42117,PA,2004,14709,15544,101,72,,
42117,PA,2008,14911,15674,105,91,,225
42117,PA,2012,15558,16047,141,128,259,288
42119,PA,1992,12246,12748,621,53,566,
42119,PA,1996,13799,13117,2411,67,1500,
42119,PA,2000,13698,13231,2420,91,1550,251
42119,PA,2004,14105,13696,2604,136,1845,315
42119,PA,2008,14520,14425,2795,165,2141,372
42119,PA,2012,14582,14515,2788,206,2289,452
42121,PA,1992,20005,22430,165,108,,
42121,PA,1996,19997,22203,170,117,,
42121,PA,2000,19776,21642,179,126,,
42121,PA,2004,19738,21406,203,127,,
42121,PA,2008,19705,21265,194,126,195,
42121,PA,2012,19746,21137,228,162,241,289
42123,PA,1992,15578,17088,28,14,,
42123,PA,1996,15550,17016,32,11,,
